HUC_12,PAGC,PFOR,NATMedium,RNS45,rBUFF45,WaterbodyArea,Ag_N_Leachate,WELL_DEPTH,TRANS,Pred_Viol_Prob_SW,Pred_Viol_Prob_GW,AWD_MGAL,pred_pOx_1,LONG,RO_0013,ET_0013,StrL,TD_N_T,AWD_REDN_T,TD_S_T,FP_PFOR,FP_PWETL,FP_M2WATER,FP_PSHRUB
100200081102.0,23.4127064,25.2188015,86.04999994905651,0.10503874409439,11.0229521,0.05026137895648,1.77888473702,181.80482801750523,172.70480636373156,0.337186453985251,0.392078205561773,5.964348,0.6458787313432836,-111.0757225,0.2584357711353354,0.5672061131526563,103080.555923,2.882158305803471,0.751139478109329,0.518064423831794,0.0,8.9481297,9000.0,0.2686506
110702070806.0,0.781329,50.4097748,85.99999742272507,0.21183510002124,13.3173342,0.230084083091866,0.580126505432,710.5998173466435,117.15701738206228,0.26314272396332,0.334502422651831,0.0,0.6087191358024692,-94.5921078,0.4991133688223721,0.7720284454776472,19621.0851836,11.465315248915024,3.076830159574691,3.32062223419138,30.3327503,6.3397546,1041300.0,0.2189142
101301030306.0,30.6013851,0.0444811,68.81000001027374,0.044218984715829,1.051553,20.13589022736188,1.26422967266,81.39317533395585,201.1584422078257,0.3290306551163696,0.4442392358366814,0.54612,0.5730871212121211,-99.6037876,0.2450890224478101,0.5398568111479483,0.0,6.366046392077013,2.863480746737368,1.241440206111988,0.0,77.1633835,15604200.0,0.0
30502070502.0,23.5199871,25.0515633,82.00999998399118,0.071044822697867,17.6153946,14.37003115300505,18.9037546015,363.4912754603794,141.8545844559121,0.206838291704399,0.218230516808876,0.831012,0.4919333333333333,-80.9346429,0.132475211568501,0.958613810419035,76476.17515789998,7.00878622696804,1.094160635221684,2.365962613318507,2.9740417,93.7596664,112500.0,0.5615724
160102010403.0,12.0839939,2.1802216,30.91000040228392,0.096563680409145,12.8378382,4.199661986720327,0.129002336292,245.5621560903696,526.7108600223144,0.395730157671104,0.387851014625726,12.131757,0.5799881656804734,-111.252419,0.2768398108839423,0.6384611445807696,143948.839382,2.632044602020064,1.246228598526715,0.63693519031336,0.0290523,70.9658127,1404900.0,4.437746
20403020103.0,26.8813972,31.7479439,65.420000137776,0.041419719988874,6.5761442,1.424459701902848,37.7886259441,120.35550915111196,338.6131188781655,0.282541666257904,0.744416029150218,0.408425,0.5386818181818182,-74.9446248,0.130744771172221,0.784698880802501,13064.1857537,8.996652498884266,1.363063087363268,2.364188517717668,1.0738026,95.9604568,721800.0,0.0
150100080108.0,0.0,51.8231354,99.80000009277236,0.112018928482486,12.3996887,0.071148413169681,0.00168188140742,309.81951904296875,140.4777380424996,0.360082107010909,0.332054299134558,0.0,0.5941941176470589,-112.8755184,0.266482855379929,0.754296730856051,62511.6529139,2.833342685094017,0.891007360191153,0.706256121910394,4.4198895,0.0,0.0,90.0552521
20301040302.0,4.4348845,24.6656246,36.58999997301096,0.164359261261851,11.396966,0.694208020115343,17.7917995813,309.4144183888155,272.1754235790539,0.314392228279222,0.39429555792165,0.05244,0.3172242647058823,-74.1166243,0.189208624672286,0.630032292543313,47566.8144612,9.449847378662652,1.622990816385131,2.839522699950625,6.1467538,80.2343445,878400.0,0.0192086
150301010702.0,0.0,0.0006394,1.780005584651298,0.000919125147743,40.8962898,4.227837909297841,0.0,251.60460059959567,585.2018612565302,0.609025693981634,0.335803303785071,0.0,0.6292535460992907,-114.472256,0.2642836598849458,0.8568576729152173,155586.049849,1.638573750851396,0.226944270392911,0.185283761887118,0.0159084,31.0213165,3201300.0,65.7970123
20301030605.0,0.0049002,11.9026327,27.93999995827815,0.284862263886957,13.0267124,2.210211419735225,2.0340556116,171.27220223166725,385.4089948914133,0.372408385919348,0.404553389109159,0.0,0.4823636363636364,-74.34333,0.366474929379254,0.626170653936475,53388.3232251,7.890431316738277,2.017996316654413,2.186488078454263,7.4421372,70.6110001,1186200.0,0.0
101900030405.0,22.2838821,0.0566937,0.0,0.29177689591621,9.0581293,3.584573276390135,0.841301385276,528.3993264175043,721.2981067229075,0.658421096409426,0.71058612015999,0.347001,0.520144578313253,-104.891021,0.3097015767157111,0.6396151245196765,41177.137068,5.416078482637607,2.367120445542883,0.820312279324878,0.1475341,12.7371082,2850300.0,0.4566531
70802050902.0,78.5310364,1.5743227,0.0,0.116802541224207,11.1165962,0.198251278571559,34.2212708192,199.45832547274503,247.7317575215405,0.315208958467629,0.532519837807961,0.00867,0.3042443181818182,-92.1852998,0.3575859823167051,0.6398116474308924,28765.8882744,13.082595180570856,4.624240929635294,2.976229799823943,2.2365692,27.5536079,109800.0,0.0
140300010802.0,3.5981896,12.3811922,99.86000007234318,0.002560465738253,17.0492916,0.04223302324537,2.04307650193,360.6893943228373,171.67145106739625,0.526182134559999,0.480289018002641,0.068385,0.564280487804878,-109.1179192,0.2827348313302124,0.7302719662118633,29665.3305863,1.887907577431607,0.507193451493502,0.360474704513463,0.3138848,47.2119637,1449900.0,30.8899555
170300030604.0,64.0636902,0.0,90.08000014480196,0.106865882517674,10.6902599,0.012261999704145,1.99611718308,217.3141261640801,613.2414302325653,0.519827369678213,0.902147003291413,23.797172,0.6044096385542168,-120.5963429,0.2602992483723059,0.5598952117844471,26449.7493825,2.062858255858196,0.192643128479482,0.166962867056051,0.0,3.6056414,0.0,1.2373602
140500040302.0,0.0,2.612473,4.667053007e-06,0.057940452422295,11.4539242,0.172049574022543,0.000695334066034,820.1409807320101,495.2500376052891,0.353659872516142,0.319632948323318,0.0,0.454191616766467,-107.5462942,0.2840206367311029,0.635863609799791,64635.2670586,2.458799289019516,1.175033320986671,0.628580427837627,0.0303982,8.6026955,28800.0,88.0433655
120800040507.0,68.9591446,0.0,31.469999695282564,0.129915520707942,1.0548398,0.038087062340818,163.856777205,200.01104250207408,478.5249548113806,0.8494,0.9885,18.659302,0.8092732300884955,-102.6690431,0.2912109352653765,0.862430432233452,26259.7163447,3.587972806158134,1.311875819151749,1.633356603731799,0.0,0.0,0.0,68.2455368
31402030402.0,1.9253529,37.8052635,78.28000001565837,0.048764240628769,10.469615,11.850011654295113,3.54255657273,397.00031862420553,99.6504869733538,0.132977286597504,0.095326296804223,0.0,0.5869661016949153,-86.1057583,0.22954305391463,0.952632279135287,31610.8292069,7.105912108854882,1.109152742522457,3.383134857882168,20.0745277,67.3036499,2820600.0,2.8759794
10200040203.0,0.1833554,69.6263885,94.05999999483149,0.099913843139453,10.237627,0.666260379647261,3.4044757291,183.3749542236328,83.34837229818821,0.060480220395246,0.181195852010753,0.0,0.5583779761904762,-69.3101162,0.209837863842646,0.539525406228171,59917.9843608,4.239694757200335,1.20657146397567,1.356572549752595,20.6983681,57.9830017,1077300.0,0.2526993
170200150705.0,70.2969284,0.0,0.0,0.072579860756966,9.8165827,0.009205776405927,24.6446497822,551.9533172256645,617.3687328235268,0.537235619348358,0.834595250001202,7.259326,0.8075747126436782,-118.7956348,0.2792497429335904,0.5453344677661067,66243.2749533,1.487683834285411,0.266042575707343,0.202352181633657,0.0,0.0,8100.0,54.5190163
180201570303.0,16.4884987,0.0,0.0,0.040618229123938,18.9211693,0.453257981169827,9.40567389198,245.05481844170149,593.7217403147334,0.635034665394913,0.739396766972607,13.44294,0.6998647058823529,-122.2731536,0.2734635830623413,0.7123910454168985,126871.511181,4.56572815321253,0.531501094704217,0.355485130083774,0.0,1.8986175,255600.0,0.0737327
101900150301.0,20.2366505,0.0005057,83.83000006976542,0.115815410719908,8.2432384,0.060002418715418,1.99484338327,254.3995271318414,713.7219580582938,0.462256534576485,0.732283358427508,5.806206,0.7009396067415731,-104.5134189,0.288061139720656,0.6729339622278039,124557.348248,4.061468654654999,2.141181555781724,0.680487777343124,0.0,7.3561945,18000.0,4.2496314
50200010204.0,0.0,84.114006,81.93999938918361,0.263045730452943,13.3781576,0.042397171980531,36.2663935785,161.2691549127752,10.517997732683972,0.208189904208856,0.195048485553807,0.0,0.5588886363636364,-80.0607785,0.255042503572116,0.688583770586598,99422.6421476,9.350337314637718,2.441819757072605,3.163380922494254,73.7707748,0.0,360900.0,1.0279253
170402190705.0,14.5137672,0.0,3.542366421e-06,0.040710290813473,11.0362415,0.349810899311043,4.04070559078,414.417242867606,557.6042426819961,0.528232388386097,0.601927782141926,13.194496,0.691688492063492,-114.4795238,0.2738404187434242,0.6480454969637954,112644.259697,2.221684657499507,0.431431970710257,0.319845152602,0.0,0.045403,83700.0,22.9738941
110702090303.0,0.0,46.3163681,38.519999979182415,0.130963081188765,18.7633648,0.493549489696899,3.19038310379,1132.6681642885562,124.55917737757086,0.241453342970045,0.29067891866397,0.0,0.6658333333333333,-94.4417996,0.502338820748425,0.796017457403572,50128.228469,12.952952978551378,2.840908180970509,4.000945826689323,47.4048462,0.8517434,142200.0,1.8099548
110702090601.0,0.0,42.2210007,41.339999982876016,0.105621091481619,11.4066753,0.168732798174864,0.163321900892,547.5164651309742,116.303341423033,0.16424929328206,0.199791891140049,0.0,0.6194117647058823,-94.967588,0.5036736243016751,0.8068838826635281,45059.5767414,10.80363328704182,2.208778819773224,4.038311576322071,50.4663887,0.096494,0.0,0.4503056
170402210503.0,21.5024662,0.3949295,90.40999962334176,0.062385512750694,8.2694197,1.606204589369132,12.6178839594,258.77610730622945,459.4485220814591,0.557652016162897,0.619668165572172,8.263647,0.6625184210526316,-114.0524897,0.253942795574304,0.6434666581140078,52405.5362027,2.346870547075561,0.658158026057354,0.523585687533677,0.1898691,19.4412422,112500.0,8.1508102
40500012205.0,14.5212231,10.5112038,34.80999976702269,0.418466929470408,26.8357334,1.469911995765394,48.4065518217,115.64926979758523,424.73352168604384,0.55174576739184,0.685779248055961,0.179044,0.4845539772727272,-86.240922,0.200235736746232,0.489109917350535,44654.2369985,12.064024106085744,4.63104587785495,3.141169253717463,3.7537131,14.3397245,546300.0,0.5266001
80702040501.0,0.039029,26.253212,67.6599999309797,0.224671254753796,12.7600965,13.215234655643672,2.36725708775,326.15275923411053,397.888182920903,0.175144984089606,0.105401689486454,0.0,0.2053229166666666,-90.3978491,0.5512955423335466,0.9227874249523088,105382.326243,9.726455565032698,1.881358847899728,4.723054649240106,20.6476021,56.8865776,108900.0,2.9184532
30602030308.0,28.3056622,17.711731,78.04000017896892,0.05915409478263,14.3983011,2.611639340218397,87.1809618665,479.46706328520906,61.4028570806614,0.261220145597155,0.244289160736738,0.001428,0.4921824324324325,-81.7889566,0.146629839615766,0.96515963862582,28086.3593556,6.49368654730051,1.100072749834991,1.92294621158487,7.0588236,86.7873306,80100.0,1.5513898
150100010504.0,0.0,3.758759,99.99999963731304,0.06713434451685,17.2537403,0.005701989452112,0.0,1386.9465209960936,510.6203782767639,0.49986554377327,0.365980238321579,0.0,0.5877355769230769,-111.8993496,0.2805999854743662,0.8561071532683712,59748.0304025,1.988230123718363,0.557001467608476,0.487982960557144,0.1111111,4.3333335,1113300.0,77.7777786
20600020103.0,19.0854053,37.971138,44.50999909640423,0.132594036124673,9.8929157,2.062442677845891,49.6768460676,149.07745714329965,100.3806203881865,0.39512228665046,0.616238331747584,0.0,0.47894140625,-76.0405009,0.235152563125622,0.713670162166037,49133.8094262,10.805723846792974,1.899559037619623,2.645471684768737,53.4897537,26.8488274,3142800.0,0.5940006
120800030307.0,53.8051453,0.0,19.09999998057948,0.120597914856758,3.0648475,0.013765746044696,126.635244879,223.77527457789367,655.5592170190586,0.850327009617863,0.975415488977788,5.988576,0.7954934210526317,-102.7662224,0.2789230548346268,0.8581520423510404,27265.6239367,3.565796448073426,1.238714096611208,1.748286069345961,0.0,0.0,0.0,72.7463913
50500070605.0,0.0,92.2978745,90.2099999787678,0.242285927766444,11.9392672,0.008233257026084,2.98974042319,112.73994402818276,5.515208752734678,0.133694649303274,0.151213623758562,0.0,0.4969049295774648,-80.8445243,0.275156250634751,0.764493020623922,63210.621038,8.414918877775719,2.843986590250732,2.94056243068383,80.8150024,0.0,0.0,1.5146052
110100030904.0,0.0,13.7027302,5.012049702e-06,0.146297424594176,13.1954556,0.025650770111875,14.0227966309,1188.2634374224951,141.31217377859548,0.169842953851912,0.203628352678601,0.0,0.6995793650793651,-93.0383546,0.5073787332480791,0.809988399729885,60529.6825742,8.868579864501953,2.302866458892822,2.886633157730103,16.1482639,0.3369622,1800.0,1.6070503
150301030405.0,0.0,7.7709613,69.87000680613075,0.137362443317041,14.4993086,0.004076626566125,0.0,416.6715137257296,332.8029952708102,0.653141766140547,0.364980339638838,0.0,0.6399889705882353,-114.0442665,0.2645535124704944,0.8359277586948032,62536.791176,2.460800814924572,0.469282848010975,0.355791643140816,0.0,0.0,0.0,95.383522
150702030401.0,0.0,0.0,99.99999225867305,0.006164401533553,13.8773212,0.0,0.0,433.81175422668457,561.1712498256312,0.3643195088412942,0.2231666885568483,0.0,0.6249114583333334,-112.9563805,0.280336146554686,0.855524927454304,45983.6409413,1.713487348063686,0.508847561660185,0.303216303899844,0.0,0.0331785,0.0,94.6416702
40500040604.0,52.2652969,9.1827297,21.57999962433536,0.111005495140709,2.8860836,0.21657285760113,213.443698093,182.42531953375024,160.32467914722585,0.312560344300698,0.200751865104559,0.038721,0.3101686746987951,-84.2338026,0.11018966031926,0.616234753006383,67608.0702231,10.139691863701753,3.871298393071322,2.81497706753309,2.6676178,45.9843063,222300.0,0.0
101800100203.0,0.0,46.039978,97.57999985486006,0.05202842025379,30.1987495,0.902270882288484,0.0106798787738,178.27498604594797,141.29284087894072,0.36161300639853,0.291049438690701,0.0,0.6064571428571428,-106.1294471,0.2514547138567451,0.6451075091243329,47312.9282963,3.891187525693437,0.912286186127318,0.577966721843974,13.8847857,67.2082748,8100.0,14.7710485
40500040501.0,55.2740631,9.542017,0.0,0.04925723483705,2.5239384,0.0,206.416419091,199.90107612609864,146.2684428963838,0.282920487548316,0.192253077669335,0.019837,0.34883125,-84.3362756,0.12058156470255,0.601831105409884,20487.8501043,10.315800430588284,3.555694930268132,2.822317850074902,0.7373272,55.698925,900.0,0.030722
101800090303.0,7.9206371,0.2368636,95.30999967031048,0.070803164333518,11.6564198,0.134768301229903,1.91019184054,151.53317123068902,619.2100714425715,0.584356833596777,0.600457191729049,9.86568,0.5726325757575758,-104.276208,0.2774529372161222,0.6415596363323702,89191.5426687,3.641231122055252,1.613296261302415,0.63259210918849,0.006897,25.9121323,33300.0,0.8897165
20600050201.0,41.8625336,5.9892373,47.330000019255415,0.095418851614687,13.6805754,2.782109865567651,160.855336204,200.5690562725067,178.5109696407242,0.24226639771317,0.586177653036965,1.32396,0.3135364583333333,-75.6515911,0.146041079527802,0.837316391644654,82658.6725121,8.479941686328255,1.393712350981505,2.062447908142882,4.2571678,60.0595741,72900.0,0.0496463
101900080306.0,84.9557495,0.0317473,0.0,0.249774649443175,4.0773821,0.601739988860262,21.5308059145,122.73509688018471,620.6793817815511,0.643966862961433,0.899859619325617,16.140512,0.5534516129032258,-104.6275894,0.2802715658338285,0.6927711752104441,44028.5972177,6.289744794281479,1.872931710542519,0.700176189593315,0.0269034,1.393597,590400.0,0.0
20403010605.0,4.4032855,49.7378845,85.89999988523137,0.055873955592735,13.1158276,1.353860739967711,25.9503853006,136.03912536621092,292.8885185626343,0.186953156960884,0.206407313845364,0.332568,0.497396,-74.649027,0.11472034582804,0.818662793249697,107187.677534,9.863615105890258,1.350867960829692,2.404679420557582,7.1137438,90.3157425,430200.0,0.0543449
20802060203.0,16.0219231,51.2788773,88.27000008343276,0.055429730291808,13.5400705,3.178477678653339,19.3526920313,236.24198755041343,86.43756464681317,0.173297382387317,0.194061897930025,0.154875,0.3837110389610389,-77.1594206,0.172055284678936,0.847847978720504,73521.15337349998,9.17673492737263,1.336193250392829,2.236406678945796,10.0325079,86.7615738,1170000.0,0.6501513
71200060703.0,18.1706009,13.2327604,60.109999876379256,0.130878405779999,5.2059126,0.382870728616736,28.6447462908,185.9540869712829,255.3556080152716,0.447998200063351,0.332183387333397,0.01551,0.4939135802469135,-88.2816688,0.2391116197530907,0.6072101250025304,47251.4117188,10.957972483218397,4.161571828030934,2.577770577949174,4.2297554,77.1525421,910800.0,0.0
