HUC_12,PAGC,PFOR,NATMedium,RNS45,rBUFF45,WaterbodyArea,Ag_N_Leachate,WELL_DEPTH,TRANS,Pred_Viol_Prob_SW,Pred_Viol_Prob_GW,AWD_MGAL,pred_pOx_1,LONG,RO_0013,ET_0013,StrL,TD_N_T,AWD_REDN_T,TD_S_T,FP_PFOR,FP_PWETL,FP_M2WATER,FP_PSHRUB
20301050106.0,9.7645931,22.7540874,11.760000009994153,0.217685066020048,16.267313,0.188612730556752,65.508563224,266.0113447235852,138.80988996864383,0.387666262596429,0.467627033536404,0.0066,0.6603780487804878,-74.8747432,0.262541236061799,0.69960710340076,68844.9609591,9.02620962179957,1.997248194165954,2.146244529170517,20.824295,27.248457,9000.0,0.4838979
20301050305.0,19.9114552,5.846096,13.709999996603967,0.254359939390047,13.0526705,1.279140350882787,121.102156743,187.84187820979528,326.4534441919979,0.481229409062688,0.486286359850462,0.724808,0.439078947368421,-74.4891398,0.188207647582488,0.667056040330367,34929.3006852,8.869784195304245,1.849556368654487,2.221666624871496,2.908078,74.8412247,207900.0,0.2451254
20302020205.0,0.0,0.3970127,0.0,0.236764489047688,7.4780445,14.1051424808771,0.0758887039786,359.81989939619854,7529.5564402729,0.2129747454977815,0.3357582982794824,0.0,0.5482785714285714,-73.6069747,0.308135741750399,0.457778065188511,34777.5682535,9.069612239570718,1.584884699921545,3.332808444092491,0.5740873,39.1204834,12655800.0,0.1500882
20302020802.0,0.0,53.8768234,54.2200000171104,0.074740163955906,4.2764788,6.046949803406873,0.0,95.2757494999812,1042.6427743402146,0.1428273610242834,0.2713662251110574,0.006165,0.4883699999999999,-71.9443736,0.341536622421414,0.511073536199072,1524.1796217,5.004189101194304,1.020147493338112,3.493739588856639,11.0655003,34.7670898,13298400.0,5.5684457
20302020902.0,0.990099,19.4174538,42.41000001266736,0.267570232994118,0.1113995,0.059640600738897,4.70561349649,117.6418050130208,4669.680711208558,0.1688656591600248,0.2880706558469403,0.028907,0.5131634615384615,-72.3127725,0.512183640573336,0.612506635385017,54.7910869014,5.852510889542393,1.206180869059174,3.145560676046042,2.3303671,3.0144606,60758100.0,0.4894327
20401030401.0,0.0386179,67.5904694,88.59000008536782,0.097093125933228,11.5143166,5.277647040911138,10.3298884247,215.03337932768324,17.843176117144434,0.137799306824126,0.193501271876378,0.0,0.5463809523809524,-75.4374774,0.292574715249392,0.597253342469533,23890.0656207,9.146893837591003,2.325839386051283,2.237100684196225,24.0522327,68.4498749,1253700.0,0.0210615
20401030601.0,0.1599431,60.5110092,88.61000004669073,0.196654354534523,12.4790335,3.288316528757724,10.5316095689,280.79962613289814,16.41957300029069,0.120352194040907,0.176829143852106,0.0,0.5678311403508771,-75.2161662,0.279446408493828,0.60959441447986,86361.53270979998,8.419039302135756,2.74962230158763,2.03638609113899,39.2357292,28.6479244,476100.0,0.1582086
20401050901.0,7.6380658,44.7637672,48.95999994948191,0.222028485791781,14.7564745,0.14432363225505,59.307597368,249.36289672851564,36.221036513102845,0.416135945880548,0.575413433001922,0.00225,0.6490944444444444,-75.0901168,0.197057549655437,0.705469309179871,31237.5133072,10.22855000751534,2.132441203138302,2.574467847866976,26.7154102,23.5095615,20700.0,0.0
20401050902.0,17.1703167,28.9160366,7.30308516e-07,0.174345414294813,15.968401,0.188982795128809,81.9179810218,330.507551574707,42.5351436621327,0.399842160370968,0.595525890750202,0.0,0.67210625,-75.0161132,0.226460334866546,0.722228371284225,27076.391397,8.78930623645979,1.968805165301409,2.14995972110192,55.0985451,17.0522709,1800.0,0.0
20401050905.0,11.8842287,33.1925583,22.76999999439772,0.111571102706336,12.3687859,0.190354776341901,65.8643620381,313.525303141276,43.35866251343587,0.383122216296419,0.460337427897756,0.00855,0.5136208333333333,-74.9925853,0.261266029732568,0.734040660400913,34228.7230935,9.009737371672808,1.939071717614335,2.142786717054707,43.3233757,34.2679825,4500.0,0.1149161
20401050907.0,6.1922917,42.2343712,29.79000009357449,0.134957560819204,16.0359478,0.247776500375606,63.2614974976,264.4868192930479,42.34332151973949,0.362494746054983,0.437312728531798,0.0,0.589277027027027,-74.9082603,0.261888734476511,0.720510864511449,23963.901072,9.222291946411133,1.956746459007263,2.166448354721069,45.441597,22.7920227,10800.0,0.8547009
